index,Date,Route_number,Direction,Board_number,Transport_number,Stop_number,Ident_station,Name_stop,Time_stop,In_people,Out_people,People_inside,Type_Transport
46431,2024-11-02,42,Обратное,3125,42_5,19.0,15895.0,Ул. Турку,2024-11-02 09:38:21,2,1,7,Троллейбус
46432,2024-11-02,42,Обратное,3125,42_5,20.0,15903.0,Администрация Фрунзенского района,2024-11-02 09:39:42,1,2,8,Троллейбус
46433,2024-11-02,42,Обратное,3125,42_5,21.0,15349.0,Пражская ул./ Пр. Славы,2024-11-02 09:42:01,0,3,7,Троллейбус
46434,2024-11-02,42,Обратное,3125,42_5,22.0,15352.0,Гамбургская пл.,2024-11-02 09:44:39,1,2,4,Троллейбус
46435,2024-11-02,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-11-02 09:46:08,6,3,0,Троллейбус
46436,2024-11-02,42,Прямое,3125,42_6,,15319.0,Гамбургская пл.,2024-11-02 10:35:49,0,1,6,Троллейбус
46437,2024-11-02,42,Прямое,3125,42_6,4.0,15443.0,Пражская ул.,2024-11-02 10:38:12,9,2,5,Троллейбус
46438,2024-11-02,42,Прямое,3125,42_6,5.0,15447.0,Администрация Фрунзенского района,2024-11-02 10:39:01,3,1,12,Троллейбус
46439,2024-11-02,42,Прямое,3125,42_6,6.0,15679.0,Ул. Турку,2024-11-02 10:40:26,5,4,14,Троллейбус
46440,2024-11-02,42,Прямое,3125,42_6,7.0,15682.0,"Пражская ул., 32",2024-11-02 10:41:14,0,2,15,Троллейбус
46441,2024-11-02,42,Прямое,3125,42_6,8.0,15835.0,Ул. Белы Куна,2024-11-02 10:43:47,2,8,13,Троллейбус
46442,2024-11-02,42,Прямое,3125,42_6,9.0,15838.0,"Пражская ул., 14",2024-11-02 10:44:45,9,0,7,Троллейбус
46443,2024-11-02,42,Прямое,3125,42_6,17.0,15896.0,Старообрядческий мост,2024-11-02 10:57:32,0,2,16,Троллейбус
46444,2024-11-02,42,Прямое,3125,42_6,19.0,37424.0,"Курская ул., 28",2024-11-02 11:00:52,1,2,14,Троллейбус
46445,2024-11-02,42,Прямое,3125,42_6,21.0,37428.0,"Ст. метро ""Обводный канал""",2024-11-02 11:03:28,0,2,13,Троллейбус
46446,2024-11-02,42,Прямое,3125,42_6,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2024-11-02 11:05:23,0,1,11,Троллейбус
46447,2024-11-02,42,Прямое,3125,42_6,24.0,37433.0,Московский вокзал,2024-11-02 11:08:15,2,3,7,Троллейбус
46448,2024-11-02,42,Прямое,3125,,,37431.0,Кузнечный пер.,2024-11-02 11:11:07,1,0,9,Троллейбус
46449,2024-11-02,42,Прямое,3125,,,37430.0,"Ст. метро ""Лиговский пр.""",2024-11-02 11:13:37,1,0,10,Троллейбус
46450,2024-11-02,42,Обратное,3125,42_7,,37427.0,"Ст. метро ""Обводный канал""",2024-11-02 11:16:41,1,1,11,Троллейбус
46451,2024-11-02,42,Обратное,3125,42_7,5.0,37426.0,Автовокзал,2024-11-02 11:18:18,0,1,11,Троллейбус
46452,2024-11-02,42,Обратное,3125,42_7,7.0,37422.0,Прилукская ул.,2024-11-02 11:21:27,0,1,10,Троллейбус
46453,2024-11-02,42,Обратное,3125,42_7,11.0,15920.0,"Бухарестская ул., 6",2024-11-02 11:27:04,1,0,9,Троллейбус
46454,2024-11-02,42,Обратное,3125,42_7,12.0,15924.0,Университет кино и телевидения,2024-11-02 11:28:00,2,0,10,Троллейбус
46455,2024-11-02,42,Обратное,3125,42_7,13.0,15930.0,"Ст. метро ""Бухарестская""",2024-11-02 11:31:52,5,0,12,Троллейбус
46456,2024-11-02,42,Обратное,3125,42_7,14.0,15933.0,Университет профсоюзов,2024-11-02 11:35:18,0,2,17,Троллейбус
46457,2024-11-02,42,Обратное,3125,42_7,16.0,16491.0,"Пражская ул., 14",2024-11-02 11:38:24,3,2,15,Троллейбус
46458,2024-11-02,42,Обратное,3125,42_7,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-11-02 11:39:58,1,3,16,Троллейбус
46459,2024-11-02,42,Обратное,3125,42_7,19.0,15895.0,Ул. Турку,2024-11-02 11:43:15,0,1,14,Троллейбус
46460,2024-11-02,42,Обратное,3125,42_7,20.0,15903.0,Администрация Фрунзенского района,2024-11-02 11:44:30,0,2,13,Троллейбус
46461,2024-11-02,42,Обратное,3125,42_7,21.0,15349.0,Пражская ул./ Пр. Славы,2024-11-02 11:48:27,1,3,11,Троллейбус
46462,2024-11-02,42,Обратное,3125,42_7,22.0,15352.0,Гамбургская пл.,2024-11-02 11:51:47,2,0,9,Троллейбус
46463,2024-11-02,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-11-02 11:53:08,10,4,7,Троллейбус
46464,2024-11-02,42,Прямое,3125,42_8,,15319.0,Гамбургская пл.,2024-11-02 12:09:10,2,1,17,Троллейбус
46465,2024-11-02,42,Прямое,3125,42_8,4.0,15443.0,Пражская ул.,2024-11-02 12:11:30,6,0,18,Троллейбус
46466,2024-11-02,42,Прямое,3125,42_8,5.0,15447.0,Администрация Фрунзенского района,2024-11-02 12:12:42,6,1,24,Троллейбус
46467,2024-11-02,42,Прямое,3125,42_8,6.0,15679.0,Ул. Турку,2024-11-02 12:13:48,4,3,29,Троллейбус
46468,2024-11-02,42,Прямое,3125,42_8,7.0,15682.0,"Пражская ул., 32",2024-11-02 12:14:38,1,4,30,Троллейбус
46469,2024-11-02,42,Прямое,3125,42_8,8.0,15835.0,Ул. Белы Куна,2024-11-02 12:16:40,4,7,27,Троллейбус
46470,2024-11-02,42,Прямое,3125,42_8,9.0,15838.0,"Пражская ул., 14",2024-11-02 12:17:36,8,2,24,Троллейбус
46471,2024-11-02,42,Прямое,3125,42_8,10.0,15841.0,Ул. Фучика,2024-11-02 12:18:52,1,0,30,Троллейбус
46472,2024-11-02,42,Прямое,3125,42_8,11.0,15867.0,Университет профсоюзов,2024-11-02 12:20:00,0,2,31,Троллейбус
46473,2024-11-02,42,Прямое,3125,42_8,12.0,15871.0,"Ст. метро ""Бухарестская""",2024-11-02 12:21:34,5,10,29,Троллейбус
46474,2024-11-02,42,Прямое,3125,42_8,13.0,15873.0,Университет кино и телевидения,2024-11-02 12:22:36,3,8,24,Троллейбус
46475,2024-11-02,42,Прямое,3125,42_8,14.0,15877.0,"Бухарестская ул., 6",2024-11-02 12:23:57,1,2,19,Троллейбус
46476,2024-11-02,42,Прямое,3125,42_8,15.0,15882.0,"Ст. метро ""Волковская""",2024-11-02 12:25:57,0,1,18,Троллейбус
46477,2024-11-02,42,Прямое,3125,42_8,16.0,15888.0,Ул. Салова,2024-11-02 12:27:19,0,2,17,Троллейбус
46478,2024-11-02,42,Прямое,3125,42_8,18.0,37421.0,Днепропетровская ул.,2024-11-02 12:31:26,1,0,15,Троллейбус
46479,2024-11-02,42,Прямое,3125,42_8,19.0,37424.0,"Курская ул., 28",2024-11-02 12:33:08,0,2,16,Троллейбус
46480,2024-11-02,42,Прямое,3125,,,37432.0,Кузнечный пер.,2024-11-02 12:39:07,0,1,14,Троллейбус
46481,2024-11-02,42,Прямое,3125,,,37433.0,Московский вокзал,2024-11-02 12:42:30,0,7,13,Троллейбус
46482,2024-11-02,42,Прямое,3125,,,37434.0,Московский вокзал,2024-11-02 12:48:07,1,0,6,Троллейбус
46483,2024-11-02,42,Обратное,3125,42_9,,37430.0,"Ст. метро ""Лиговский пр.""",2024-11-02 12:51:05,3,0,7,Троллейбус
46484,2024-11-02,42,Обратное,3125,42_9,4.0,37427.0,"Ст. метро ""Обводный канал""",2024-11-02 12:54:37,1,0,10,Троллейбус
46485,2024-11-02,42,Обратное,3125,42_9,6.0,37423.0,Курская ул.,2024-11-02 12:57:45,0,1,11,Троллейбус
46486,2024-11-02,42,Обратное,3125,42_9,11.0,15920.0,"Бухарестская ул., 6",2024-11-02 13:05:22,7,2,10,Троллейбус
46487,2024-11-02,42,Обратное,3125,42_9,12.0,15924.0,Университет кино и телевидения,2024-11-02 13:06:16,2,0,15,Троллейбус
46488,2024-11-02,42,Обратное,3125,42_9,13.0,15930.0,"Ст. метро ""Бухарестская""",2024-11-02 13:11:09,3,3,17,Троллейбус
46489,2024-11-02,42,Обратное,3125,42_9,14.0,15933.0,Университет профсоюзов,2024-11-02 13:12:46,3,0,17,Троллейбус
46490,2024-11-02,42,Обратное,3125,42_9,16.0,16491.0,"Пражская ул., 14",2024-11-02 13:15:51,1,3,20,Троллейбус
46491,2024-11-02,42,Обратное,3125,42_9,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-11-02 13:17:15,4,2,18,Троллейбус
46492,2024-11-02,42,Обратное,3125,42_9,18.0,15889.0,"Пражская ул., 25",2024-11-02 13:19:14,0,1,20,Троллейбус
46493,2024-11-02,42,Обратное,3125,42_9,19.0,15895.0,Ул. Турку,2024-11-02 13:20:10,1,2,19,Троллейбус
46494,2024-11-02,42,Обратное,3125,42_9,20.0,15903.0,Администрация Фрунзенского района,2024-11-02 13:21:13,0,4,18,Троллейбус
46495,2024-11-02,42,Обратное,3125,42_9,21.0,15349.0,Пражская ул./ Пр. Славы,2024-11-02 13:24:51,2,5,14,Троллейбус
46496,2024-11-02,42,Обратное,3125,42_9,22.0,15352.0,Гамбургская пл.,2024-11-02 13:27:44,1,1,11,Троллейбус
46497,2024-11-02,42,Обратное,3125,42_9,23.0,15357.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-11-02 13:29:06,0,4,11,Троллейбус
46498,2024-11-02,42,Обратное,3125,42_9,24.0,16883.0,Ж.-д. платформа Сортировочная (посадки/высадки нет),2024-11-02 13:31:06,0,1,7,Троллейбус
46499,2024-11-02,42,Прямое,3125,42_10,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-11-02 13:49:02,2,1,6,Троллейбус
46500,2024-11-02,42,Прямое,3125,42_10,3.0,15319.0,Гамбургская пл.,2024-11-02 13:52:50,2,0,7,Троллейбус
46501,2024-11-02,42,Прямое,3125,42_10,4.0,15443.0,Пражская ул.,2024-11-02 13:56:03,3,1,9,Троллейбус
46502,2024-11-02,42,Прямое,3125,42_10,5.0,15447.0,Администрация Фрунзенского района,2024-11-02 13:57:03,7,0,11,Троллейбус
46503,2024-11-02,42,Прямое,3125,42_10,6.0,15679.0,Ул. Турку,2024-11-02 13:58:44,7,0,18,Троллейбус
46504,2024-11-02,42,Прямое,3125,42_10,7.0,15682.0,"Пражская ул., 32",2024-11-02 14:00:06,1,2,25,Троллейбус
46505,2024-11-02,42,Прямое,3125,42_10,8.0,15835.0,Ул. Белы Куна,2024-11-02 14:02:15,4,1,24,Троллейбус
46506,2024-11-02,42,Прямое,3125,42_10,9.0,15838.0,"Пражская ул., 14",2024-11-02 14:03:21,4,3,27,Троллейбус
46507,2024-11-02,42,Прямое,3125,42_10,10.0,15841.0,Ул. Фучика,2024-11-02 14:05:18,3,0,28,Троллейбус
46508,2024-11-02,42,Прямое,3125,42_10,11.0,15867.0,Университет профсоюзов,2024-11-02 14:06:54,0,5,31,Троллейбус
46509,2024-11-02,42,Прямое,3125,42_10,12.0,15871.0,"Ст. метро ""Бухарестская""",2024-11-02 14:09:23,1,10,26,Троллейбус
46510,2024-11-02,42,Прямое,3125,42_10,13.0,15873.0,Университет кино и телевидения,2024-11-02 14:10:26,0,1,17,Троллейбус
46511,2024-11-02,42,Прямое,3125,42_10,14.0,15877.0,"Бухарестская ул., 6",2024-11-02 14:11:24,1,0,16,Троллейбус
46512,2024-11-02,42,Прямое,3125,42_10,21.0,37428.0,"Ст. метро ""Обводный канал""",2024-11-02 14:24:48,4,2,17,Троллейбус
46513,2024-11-02,42,Прямое,3125,42_10,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2024-11-02 14:28:33,1,2,19,Троллейбус
46514,2024-11-02,42,Прямое,3125,42_10,23.0,37431.0,Кузнечный пер.,2024-11-02 14:30:45,1,1,18,Троллейбус
46515,2024-11-02,42,Прямое,3125,42_10,24.0,37433.0,Московский вокзал,2024-11-02 14:32:24,0,12,18,Троллейбус
46516,2024-11-02,42,Прямое,3125,,,37423.0,Курская ул.,2024-11-02 14:51:57,1,1,6,Троллейбус
46517,2024-11-02,42,Обратное,3125,42_11,,15916.0,"Ст. метро ""Волковская""",2024-11-02 14:58:51,1,0,6,Троллейбус
46518,2024-11-02,42,Обратное,3125,42_11,12.0,15924.0,Университет кино и телевидения,2024-11-02 15:07:32,0,2,7,Троллейбус
46519,2024-11-02,42,Обратное,3125,42_11,13.0,15930.0,"Ст. метро ""Бухарестская""",2024-11-02 15:17:49,3,0,5,Троллейбус
46520,2024-11-02,42,Обратное,3125,42_11,14.0,15933.0,Университет профсоюзов,2024-11-02 15:21:41,1,0,8,Троллейбус
46521,2024-11-02,42,Обратное,3125,42_11,15.0,16547.0,Пражская ул.,2024-11-02 15:24:09,1,0,9,Троллейбус
46522,2024-11-02,42,Обратное,3125,42_11,16.0,16491.0,"Пражская ул., 14",2024-11-02 15:25:21,2,1,10,Троллейбус
46523,2024-11-02,42,Обратное,3125,42_11,17.0,16898.0,Ул. Белы Куна / Пражская ул.,2024-11-02 15:26:40,5,4,11,Троллейбус
46524,2024-11-02,42,Обратное,3125,42_11,18.0,15889.0,"Пражская ул., 25",2024-11-02 15:28:17,0,3,12,Троллейбус
46525,2024-11-02,42,Обратное,3125,42_11,19.0,15895.0,Ул. Турку,2024-11-02 15:29:18,5,3,9,Троллейбус
46526,2024-11-02,42,Обратное,3125,42_11,20.0,15903.0,Администрация Фрунзенского района,2024-11-02 15:30:16,0,6,11,Троллейбус
46527,2024-11-02,42,Обратное,3125,42_11,21.0,15349.0,Пражская ул./ Пр. Славы,2024-11-02 15:34:14,0,4,5,Троллейбус
46528,2024-11-02,42,Прямое,3125,,,15316.0,Ж.-д. платформа Сортировочная имени В.Н. Морозова,2024-11-02 15:38:45,6,5,0,Троллейбус
46529,2024-11-02,42,Прямое,3125,42_12,,15319.0,Гамбургская пл.,2024-11-02 15:52:15,0,2,6,Троллейбус
46530,2024-11-02,42,Прямое,3125,42_12,4.0,15443.0,Пражская ул.,2024-11-02 15:54:19,13,0,4,Троллейбус
46531,2024-11-02,42,Прямое,3125,42_12,5.0,15447.0,Администрация Фрунзенского района,2024-11-02 15:55:15,6,3,17,Троллейбус
46532,2024-11-02,42,Прямое,3125,42_12,6.0,15679.0,Ул. Турку,2024-11-02 15:56:47,5,4,20,Троллейбус
46533,2024-11-02,42,Прямое,3125,42_12,7.0,15682.0,"Пражская ул., 32",2024-11-02 15:57:41,1,3,21,Троллейбус
46534,2024-11-02,42,Прямое,3125,42_12,8.0,15835.0,Ул. Белы Куна,2024-11-02 15:59:37,3,7,19,Троллейбус
46535,2024-11-02,42,Прямое,3125,42_12,9.0,15838.0,"Пражская ул., 14",2024-11-02 16:00:39,8,5,15,Троллейбус
46536,2024-11-02,42,Прямое,3125,42_12,10.0,15841.0,Ул. Фучика,2024-11-02 16:02:27,2,0,18,Троллейбус
46537,2024-11-02,42,Прямое,3125,42_12,11.0,15867.0,Университет профсоюзов,2024-11-02 16:05:53,2,2,20,Троллейбус
46538,2024-11-02,42,Прямое,3125,42_12,12.0,15871.0,"Ст. метро ""Бухарестская""",2024-11-02 16:07:35,5,7,20,Троллейбус
46539,2024-11-02,42,Прямое,3125,42_12,13.0,15873.0,Университет кино и телевидения,2024-11-02 16:09:16,4,4,18,Троллейбус
46540,2024-11-02,42,Прямое,3125,42_12,14.0,15877.0,"Бухарестская ул., 6",2024-11-02 16:10:06,0,1,18,Троллейбус
46541,2024-11-02,42,Прямое,3125,42_12,16.0,15888.0,Ул. Салова,2024-11-02 16:13:06,1,3,17,Троллейбус
46542,2024-11-02,42,Прямое,3125,42_12,17.0,15896.0,Старообрядческий мост,2024-11-02 16:15:05,5,1,15,Троллейбус
46543,2024-11-02,42,Прямое,3125,42_12,18.0,37421.0,Днепропетровская ул.,2024-11-02 16:17:15,1,1,19,Троллейбус
46544,2024-11-02,42,Прямое,3125,42_12,19.0,37424.0,"Курская ул., 28",2024-11-02 16:19:48,4,0,19,Троллейбус
46545,2024-11-02,42,Прямое,3125,42_12,21.0,37428.0,"Ст. метро ""Обводный канал""",2024-11-02 16:22:21,2,3,23,Троллейбус
46546,2024-11-02,42,Прямое,3125,42_12,22.0,37429.0,"Ст. метро ""Лиговский пр.""",2024-11-02 16:24:26,0,9,22,Троллейбус
46547,2024-11-02,42,Прямое,3125,42_12,23.0,37431.0,Кузнечный пер.,2024-11-02 16:26:37,0,3,13,Троллейбус
46548,2024-11-02,42,Прямое,3125,42_12,24.0,37433.0,Московский вокзал,2024-11-02 16:28:12,0,9,10,Троллейбус
